sim_time_s,elapsed_s,x_m,y_m,z_m,control_mode
6.325999999999525,6.323999999999526,0.38941808889682317,0.04742065862056184,0.19968617794551516,Rolling
6.359999999999522,6.357999999999522,0.38833153376520835,0.05015040642996169,0.199689361752081,Rolling
6.393999999999518,6.391999999999518,0.3871899827438672,0.05291561108932761,0.1996925655060912,Rolling
6.427999999999514,6.425999999999514,0.385992515206935,0.05571446340877616,0.1996957768383564,Rolling
6.46199999999951,6.459999999999511,0.3847382540435197,0.05854515430515425,0.19969898282358642,Rolling
6.495999999999507,6.493999999999507,0.3834263675050406,0.061405867605228995,0.19970217003358204,Rolling
6.529999999999503,6.527999999999503,0.3820560713607953,0.06429477292339433,0.19970532460095222,Rolling
6.563999999999499,6.561999999999499,0.38062663134780883,0.06721001867227658,0.19970843229366503,Rolling
6.597999999999495,6.595999999999496,0.3791373658962027,0.07014972526856156,0.1997114786005082,Rolling
6.631999999999492,6.629999999999492,0.37758764910627063,0.07311197859990806,0.1997144488272725,Rolling
6.665999999999488,6.663999999999488,0.37597691394824995,0.07609482382178813,0.19971732820318766,Rolling
6.699999999999484,6.697999999999484,0.3743046556505221,0.07909625955532308,0.19972010199683415,Rolling
6.73399999999948,6.731999999999481,0.3725704352367685,0.08211423255849518,0.19972275564043906,Rolling
6.767999999999477,6.765999999999477,0.3707738831675943,0.08514663294333316,0.19972527486115227,Rolling
6.801999999999473,6.799999999999473,0.3689147030374264,0.08819129001064055,0.19972764581759103,Rolling
6.835999999999469,6.833999999999469,0.3669926752732694,0.09124596877142165,0.19972985523966075,Rolling
6.869999999999465,6.867999999999466,0.36500766077828484,0.09430836722025113,0.1997318905694084,Rolling
6.903999999999462,6.901999999999462,0.362959604460335,0.09737611442035414,0.19973374010046158,Rolling
6.937999999999458,6.935999999999458,0.360848538583714,0.10044676945307965,0.19973539311345478,Rolling
6.971999999999454,6.969999999999454,0.3586745858814382,0.10351782127577312,0.19973684000476116,Rolling
7.0059999999994504,7.003999999999451,0.35643796236578695,0.10658668952184552,0.19973807240583122,Rolling
7.039999999999447,7.037999999999447,0.3541389797763756,0.10965072626520862,0.19973908329050438,Rolling
7.073999999999443,7.071999999999443,0.3517780476079619,0.1127072187583714,0.19973986706780034,Rolling
7.107999999999439,7.105999999999439,0.349355674664469,0.11575339313959117,0.19974041965791633,Rolling
7.1419999999994355,7.139999999999436,0.34687247009133637,0.11878641908981465,0.19974073854945434,Rolling
7.175999999999432,7.173999999999432,0.3443291438452267,0.12180341540505206,0.1997408228362678,Rolling
7.209999999999428,7.207999999999428,0.34172650656822534,0.12480145643465208,0.19974067323274464,Rolling
7.243999999999424,7.2419999999994245,0.33906546884281863,0.12777757932107262,0.19974029206682417,Rolling
7.2779999999994205,7.275999999999421,0.33634703981393516,0.13072879196257578,0.19973968325055666,Rolling
7.311999999999417,7.309999999999417,0.33357232517495405,0.13365208160721356,0.19973885222855264,Rolling
7.345999999999413,7.343999999999413,0.3307425245255521,0.13654442397491007,0.19973780590520615,Rolling
7.379999999999409,7.3779999999994095,0.32785892812029993,0.139402792794749,0.19973655255209946,Rolling
7.4139999999994055,7.411999999999406,0.32492291303770887,0.142224169637059,0.19973510169748532,Rolling
7.447999999999402,7.445999999999402,0.3219359451177441,0.14500596554493383,0.19973379754756274,Rolling
7.481999999999398,7.479999999999398,0.3188995627243556,0.14774726690729456,0.19973322523496487,Rolling
7.515999999999394,7.5139999999993945,0.3158153478342599,0.1504454293303325,0.1997326214677996,Rolling
7.5499999999993905,7.547999999999391,0.3126849700055786,0.15309669704516518,0.19973151904172462,Rolling
7.583999999999387,7.581999999999387,0.3095101857234952,0.15569718021600776,0.1997297981166839,Rolling
7.617999999999383,7.615999999999383,0.3062928132100135,0.15824307478710892,0.19972745701998204,Rolling
7.651999999999379,7.6499999999993795,0.30303471571183743,0.16073071825897584,0.1997245244333344,Rolling
7.6859999999993756,7.683999999999376,0.2997377916543958,0.16315660953814717,0.19972103735044627,Rolling
7.719999999999372,7.717999999999372,0.2964039672348911,0.16551742023030072,0.1997170363861477,Rolling
7.753999999999368,7.751999999999368,0.29303519920060467,0.1678105019624201,0.1997129686718806,Rolling
7.787999999999364,7.7859999999993645,0.2896334518389647,0.1700356398096991,0.19970973046503504,Rolling
7.821999999999361,7.819999999999361,0.2862006582131531,0.17219154744264475,0.19970682707921958,Rolling
7.855999999999357,7.853999999999357,0.28274368400204397,0.17414992245659391,0.19978751879151904,Flying
7.889999999999353,7.887999999999353,0.2817787832443793,0.16700836717340797,0.20086783283769113,Flying
7.923999999999349,7.92199999999935,0.2803243896176631,0.16009240711185835,0.20637377998705672,Flying
7.957999999999346,7.955999999999346,0.2748716524711333,0.15744642559156102,0.21413552782819678,Flying
7.991999999999342,7.989999999999342,0.26664667058036534,0.15750039256753084,0.22409333655116495,Flying
8.02599999999935,8.023999999999349,0.2564551945624267,0.15943036752100817,0.23568633813585646,Flying
8.059999999999361,8.05799999999936,0.24491092599135497,0.16271681507216015,0.24829311503463145,Flying
